Blades_name,Propellers_brand,Propellers_diameter,Propellers_pitch,Adimensional_chord_c/R,Adimensional_radius_r/R,Beta_angle_relative_to_motion,Radius,Chord
apcsf 11.0x4.7,apcsf,11.0,4.7,0.084,0.95,5.28,5.225,0.462
apcsf 11.0x4.7,apcsf,11.0,4.7,0.035,1.0,3.93,5.5,0.1925
apcsf 11.0x7.0,apcsf,11.0,7.0,0.114,0.15,28.24,0.825,0.627
apcsf 11.0x7.0,apcsf,11.0,7.0,0.134,0.2,31.87,1.1,0.7370000000000001
apcsf 11.0x7.0,apcsf,11.0,7.0,0.157,0.25,32.26,1.375,0.8635
apcsf 11.0x7.0,apcsf,11.0,7.0,0.177,0.3,31.32,1.65,0.9734999999999999
apcsf 11.0x7.0,apcsf,11.0,7.0,0.194,0.35,29.65,1.9249999999999998,1.067
apcsf 11.0x7.0,apcsf,11.0,7.0,0.208,0.4,27.57,2.2,1.144
apcsf 11.0x7.0,apcsf,11.0,7.0,0.218,0.45,25.24,2.475,1.199
apcsf 11.0x7.0,apcsf,11.0,7.0,0.225,0.5,22.97,2.75,1.2375
apcsf 11.0x7.0,apcsf,11.0,7.0,0.228,0.55,20.94,3.0250000000000004,1.254
apcsf 11.0x7.0,apcsf,11.0,7.0,0.228,0.6,19.19,3.3,1.254
apcsf 11.0x7.0,apcsf,11.0,7.0,0.223,0.65,17.69,3.575,1.2265
apcsf 11.0x7.0,apcsf,11.0,7.0,0.214,0.7,16.31,3.8499999999999996,1.177
apcsf 11.0x7.0,apcsf,11.0,7.0,0.202,0.75,15.07,4.125,1.111
apcsf 11.0x7.0,apcsf,11.0,7.0,0.185,0.8,13.94,4.4,1.0175
apcsf 11.0x7.0,apcsf,11.0,7.0,0.165,0.85,12.89,4.675,0.9075000000000001
apcsf 11.0x7.0,apcsf,11.0,7.0,0.139,0.9,11.86,4.95,0.7645000000000001
apcsf 11.0x7.0,apcsf,11.0,7.0,0.1,0.95,11.04,5.225,0.55
apcsf 11.0x7.0,apcsf,11.0,7.0,0.06,1.0,10.23,5.5,0.32999999999999996
apcsf 9.0x4.7,apcsf,9.0,4.7,0.127,0.15,27.54,0.6749999999999999,0.5715
apcsf 9.0x4.7,apcsf,9.0,4.7,0.135,0.2,25.28,0.9,0.6075
apcsf 9.0x4.7,apcsf,9.0,4.7,0.158,0.25,26.08,1.125,0.711
apcsf 9.0x4.7,apcsf,9.0,4.7,0.178,0.3,25.47,1.3499999999999999,0.8009999999999999
apcsf 9.0x4.7,apcsf,9.0,4.7,0.195,0.35,24.07,1.575,0.8775000000000001
apcsf 9.0x4.7,apcsf,9.0,4.7,0.209,0.4,22.18,1.8,0.9405
apcsf 9.0x4.7,apcsf,9.0,4.7,0.219,0.45,20.0,2.025,0.9855
apcsf 9.0x4.7,apcsf,9.0,4.7,0.225,0.5,18.18,2.25,1.0125
apcsf 9.0x4.7,apcsf,9.0,4.7,0.227,0.55,16.38,2.475,1.0215
apcsf 9.0x4.7,apcsf,9.0,4.7,0.226,0.6,14.83,2.6999999999999997,1.0170000000000001
apcsf 9.0x4.7,apcsf,9.0,4.7,0.221,0.65,13.63,2.9250000000000003,0.9945
apcsf 9.0x4.7,apcsf,9.0,4.7,0.212,0.7,12.56,3.15,0.954
apcsf 9.0x4.7,apcsf,9.0,4.7,0.199,0.75,11.56,3.375,0.8955000000000001
apcsf 9.0x4.7,apcsf,9.0,4.7,0.182,0.8,10.65,3.6,0.819
apcsf 9.0x4.7,apcsf,9.0,4.7,0.161,0.85,9.68,3.8249999999999997,0.7245
apcsf 9.0x4.7,apcsf,9.0,4.7,0.135,0.9,8.51,4.05,0.6075
apcsf 9.0x4.7,apcsf,9.0,4.7,0.097,0.95,6.72,4.2749999999999995,0.4365
apcsf 9.0x4.7,apcsf,9.0,4.7,0.058,1.0,4.89,4.5,0.261
apcsf 9.0x6.0,apcsf,9.0,6.0,0.122,0.15,37.73,0.6749999999999999,0.5489999999999999
apcsf 9.0x6.0,apcsf,9.0,6.0,0.133,0.2,39.74,0.9,0.5985
apcsf 9.0x6.0,apcsf,9.0,6.0,0.156,0.25,36.96,1.125,0.702
apcsf 9.0x6.0,apcsf,9.0,6.0,0.176,0.3,33.71,1.3499999999999999,0.7919999999999999
apcsf 9.0x6.0,apcsf,9.0,6.0,0.193,0.35,30.82,1.575,0.8685
apcsf 9.0x6.0,apcsf,9.0,6.0,0.207,0.4,28.05,1.8,0.9315
apcsf 9.0x6.0,apcsf,9.0,6.0,0.218,0.45,25.25,2.025,0.981
apcsf 9.0x6.0,apcsf,9.0,6.0,0.225,0.5,22.79,2.25,1.0125
apcsf 9.0x6.0,apcsf,9.0,6.0,0.227,0.55,20.71,2.475,1.0215
apcsf 9.0x6.0,apcsf,9.0,6.0,0.227,0.6,18.88,2.6999999999999997,1.0215
apcsf 9.0x6.0,apcsf,9.0,6.0,0.222,0.65,17.24,2.9250000000000003,0.999
apcsf 9.0x6.0,apcsf,9.0,6.0,0.214,0.7,15.79,3.15,0.963
apcsf 9.0x6.0,apcsf,9.0,6.0,0.201,0.75,14.54,3.375,0.9045000000000001
apcsf 9.0x6.0,apcsf,9.0,6.0,0.183,0.8,13.4,3.6,0.8235
apcsf 9.0x6.0,apcsf,9.0,6.0,0.162,0.85,12.3,3.8249999999999997,0.729
apcsf 9.0x6.0,apcsf,9.0,6.0,0.136,0.9,11.4,4.05,0.6120000000000001
apcsf 9.0x6.0,apcsf,9.0,6.0,0.097,0.95,10.33,4.2749999999999995,0.4365
apcsf 9.0x6.0,apcsf,9.0,6.0,0.056,1.0,9.26,4.5,0.252
apcsp 10.0x6.0,apcsp,10.0,6.0,0.169,0.15,31.55,0.75,0.8450000000000001
apcsp 10.0x6.0,apcsp,10.0,6.0,0.161,0.2,37.27,1.0,0.805
apcsp 10.0x6.0,apcsp,10.0,6.0,0.157,0.25,39.26,1.25,0.785
apcsp 10.0x6.0,apcsp,10.0,6.0,0.153,0.3,36.43,1.5,0.765
apcsp 10.0x6.0,apcsp,10.0,6.0,0.152,0.35,33.01,1.75,0.76
apcsp 10.0x6.0,apcsp,10.0,6.0,0.154,0.4,29.56,2.0,0.77
apcsp 10.0x6.0,apcsp,10.0,6.0,0.157,0.45,26.23,2.25,0.785
apcsp 10.0x6.0,apcsp,10.0,6.0,0.161,0.5,23.58,2.5,0.805
apcsp 10.0x6.0,apcsp,10.0,6.0,0.164,0.55,21.48,2.75,0.8200000000000001
apcsp 10.0x6.0,apcsp,10.0,6.0,0.166,0.6,19.76,3.0,0.8300000000000001
apcsp 10.0x6.0,apcsp,10.0,6.0,0.166,0.65,18.32,3.25,0.8300000000000001
apcsp 10.0x6.0,apcsp,10.0,6.0,0.162,0.7,17.05,3.5,0.81
apcsp 10.0x6.0,apcsp,10.0,6.0,0.154,0.75,15.74,3.75,0.77
apcsp 10.0x6.0,apcsp,10.0,6.0,0.14,0.8,14.5,4.0,0.7000000000000001
apcsp 10.0x6.0,apcsp,10.0,6.0,0.121,0.85,13.58,4.25,0.605
apcsp 10.0x6.0,apcsp,10.0,6.0,0.094,0.9,12.45,4.5,0.47
apcsp 10.0x6.0,apcsp,10.0,6.0,0.057,0.95,10.75,4.75,0.28500000000000003
apcsp 10.0x6.0,apcsp,10.0,6.0,0.019,1.0,9.0,5.0,0.095
apcsp 10.0x8.0,apcsp,10.0,8.0,0.163,0.15,34.08,0.75,0.8150000000000001
apcsp 10.0x8.0,apcsp,10.0,8.0,0.154,0.2,42.1,1.0,0.77
apcsp 10.0x8.0,apcsp,10.0,8.0,0.151,0.25,45.25,1.25,0.755
apcsp 10.0x8.0,apcsp,10.0,8.0,0.147,0.3,42.3,1.5,0.735
apcsp 10.0x8.0,apcsp,10.0,8.0,0.146,0.35,38.2,1.75,0.73
apcsp 10.0x8.0,apcsp,10.0,8.0,0.149,0.4,34.22,2.0,0.745
apcsp 10.0x8.0,apcsp,10.0,8.0,0.155,0.45,30.8,2.25,0.775
apcsp 10.0x8.0,apcsp,10.0,8.0,0.16,0.5,27.93,2.5,0.8
apcsp 10.0x8.0,apcsp,10.0,8.0,0.164,0.55,25.43,2.75,0.8200000000000001
apcsp 10.0x8.0,apcsp,10.0,8.0,0.167,0.6,23.38,3.0,0.8350000000000001
apcsp 10.0x8.0,apcsp,10.0,8.0,0.166,0.65,21.63,3.25,0.8300000000000001
apcsp 10.0x8.0,apcsp,10.0,8.0,0.163,0.7,19.99,3.5,0.8150000000000001
apcsp 10.0x8.0,apcsp,10.0,8.0,0.155,0.75,18.47,3.75,0.775
apcsp 10.0x8.0,apcsp,10.0,8.0,0.141,0.8,16.94,4.0,0.705
apcsp 10.0x8.0,apcsp,10.0,8.0,0.122,0.85,15.53,4.25,0.61
apcsp 10.0x8.0,apcsp,10.0,8.0,0.096,0.9,13.72,4.5,0.48
apcsp 10.0x8.0,apcsp,10.0,8.0,0.059,0.95,11.19,4.75,0.295
apcsp 10.0x8.0,apcsp,10.0,8.0,0.021,1.0,8.6,5.0,0.10500000000000001
apcsp 11.0x4.0,apcsp,11.0,4.0,0.17,0.15,28.19,0.825,0.935
apcsp 11.0x4.0,apcsp,11.0,4.0,0.169,0.2,30.01,1.1,0.9295000000000001
apcsp 11.0x4.0,apcsp,11.0,4.0,0.168,0.25,30.46,1.375,0.924
apcsp 11.0x4.0,apcsp,11.0,4.0,0.164,0.3,27.59,1.65,0.902
apcsp 11.0x4.0,apcsp,11.0,4.0,0.162,0.35,23.97,1.9249999999999998,0.891
apcsp 11.0x4.0,apcsp,11.0,4.0,0.161,0.4,21.02,2.2,0.8855000000000001
apcsp 11.0x4.0,apcsp,11.0,4.0,0.162,0.45,18.63,2.475,0.891
apcsp 11.0x4.0,apcsp,11.0,4.0,0.163,0.5,16.77,2.75,0.8965000000000001
apcsp 11.0x4.0,apcsp,11.0,4.0,0.163,0.55,15.23,3.0250000000000004,0.8965000000000001
apcsp 11.0x4.0,apcsp,11.0,4.0,0.161,0.6,13.88,3.3,0.8855000000000001
apcsp 11.0x4.0,apcsp,11.0,4.0,0.158,0.65,12.74,3.575,0.869
apcsp 11.0x4.0,apcsp,11.0,4.0,0.153,0.7,11.63,3.8499999999999996,0.8415
apcsp 11.0x4.0,apcsp,11.0,4.0,0.143,0.75,10.69,4.125,0.7865
apcsp 11.0x4.0,apcsp,11.0,4.0,0.129,0.8,9.8,4.4,0.7095
apcsp 11.0x4.0,apcsp,11.0,4.0,0.109,0.85,8.69,4.675,0.5995
apcsp 11.0x4.0,apcsp,11.0,4.0,0.084,0.9,7.32,4.95,0.462
apcsp 11.0x4.0,apcsp,11.0,4.0,0.051,0.95,6.29,5.225,0.28049999999999997
apcsp 11.0x4.0,apcsp,11.0,4.0,0.017,1.0,5.29,5.5,0.0935
apcsp 11.0x5.0,apcsp,11.0,5.0,0.167,0.15,27.64,0.825,0.9185000000000001
apcsp 11.0x5.0,apcsp,11.0,5.0,0.165,0.2,30.17,1.1,0.9075000000000001
apcsp 11.0x5.0,apcsp,11.0,5.0,0.165,0.25,31.5,1.375,0.9075000000000001
apcsp 11.0x5.0,apcsp,11.0,5.0,0.162,0.3,29.54,1.65,0.891
apcsp 11.0x5.0,apcsp,11.0,5.0,0.16,0.35,26.43,1.9249999999999998,0.88
apcsp 11.0x5.0,apcsp,11.0,5.0,0.16,0.4,23.57,2.2,0.88
apcsp 11.0x5.0,apcsp,11.0,5.0,0.161,0.45,21.03,2.475,0.8855000000000001
apcsp 11.0x5.0,apcsp,11.0,5.0,0.162,0.5,18.92,2.75,0.891
apcsp 11.0x5.0,apcsp,11.0,5.0,0.162,0.55,17.14,3.0250000000000004,0.891
apcsp 11.0x5.0,apcsp,11.0,5.0,0.161,0.6,15.69,3.3,0.8855000000000001
apcsp 11.0x5.0,apcsp,11.0,5.0,0.158,0.65,14.44,3.575,0.869
apcsp 11.0x5.0,apcsp,11.0,5.0,0.152,0.7,13.29,3.8499999999999996,0.836
apcsp 11.0x5.0,apcsp,11.0,5.0,0.142,0.75,12.44,4.125,0.7809999999999999
apcsp 11.0x5.0,apcsp,11.0,5.0,0.128,0.8,11.32,4.4,0.704
apcsp 11.0x5.0,apcsp,11.0,5.0,0.109,0.85,10.27,4.675,0.5995
apcsp 11.0x5.0,apcsp,11.0,5.0,0.083,0.9,9.07,4.95,0.4565
apcsp 11.0x5.0,apcsp,11.0,5.0,0.05,0.95,7.28,5.225,0.275
apcsp 11.0x5.0,apcsp,11.0,5.0,0.015,1.0,5.42,5.5,0.08249999999999999
apcsp 11.0x6.0,apcsp,11.0,6.0,0.17,0.15,30.93,0.825,0.935
apcsp 11.0x6.0,apcsp,11.0,6.0,0.168,0.2,34.15,1.1,0.924
apcsp 11.0x6.0,apcsp,11.0,6.0,0.168,0.25,35.7,1.375,0.924
apcsp 11.0x6.0,apcsp,11.0,6.0,0.165,0.3,33.81,1.65,0.9075000000000001
apcsp 11.0x6.0,apcsp,11.0,6.0,0.162,0.35,30.71,1.9249999999999998,0.891
apcsp 11.0x6.0,apcsp,11.0,6.0,0.161,0.4,27.77,2.2,0.8855000000000001
apcsp 11.0x6.0,apcsp,11.0,6.0,0.162,0.45,25.06,2.475,0.891
apcsp 11.0x6.0,apcsp,11.0,6.0,0.163,0.5,22.67,2.75,0.8965000000000001
apcsp 11.0x6.0,apcsp,11.0,6.0,0.164,0.55,20.76,3.0250000000000004,0.902
apcsp 11.0x6.0,apcsp,11.0,6.0,0.163,0.6,19.25,3.3,0.8965000000000001
apcsp 11.0x6.0,apcsp,11.0,6.0,0.16,0.65,17.97,3.575,0.88
apcsp 11.0x6.0,apcsp,11.0,6.0,0.153,0.7,16.76,3.8499999999999996,0.8415
apcsp 11.0x6.0,apcsp,11.0,6.0,0.144,0.75,15.61,4.125,0.7919999999999999
apcsp 11.0x6.0,apcsp,11.0,6.0,0.129,0.8,14.39,4.4,0.7095
apcsp 11.0x6.0,apcsp,11.0,6.0,0.11,0.85,13.2,4.675,0.605
apcsp 11.0x6.0,apcsp,11.0,6.0,0.085,0.9,12.22,4.95,0.4675
apcsp 11.0x6.0,apcsp,11.0,6.0,0.051,0.95,10.99,5.225,0.28049999999999997
apcsp 11.0x6.0,apcsp,11.0,6.0,0.017,1.0,9.74,5.5,0.0935
apcsp 11.0x7.0,apcsp,11.0,7.0,0.167,0.15,31.46,0.825,0.9185000000000001
apcsp 11.0x7.0,apcsp,11.0,7.0,0.166,0.2,36.57,1.1,0.913
apcsp 11.0x7.0,apcsp,11.0,7.0,0.167,0.25,39.02,1.375,0.9185000000000001
apcsp 11.0x7.0,apcsp,11.0,7.0,0.164,0.3,37.25,1.65,0.902
apcsp 11.0x7.0,apcsp,11.0,7.0,0.162,0.35,34.15,1.9249999999999998,0.891
apcsp 11.0x7.0,apcsp,11.0,7.0,0.161,0.4,31.09,2.2,0.8855000000000001
apcsp 11.0x7.0,apcsp,11.0,7.0,0.162,0.45,28.14,2.475,0.891
apcsp 11.0x7.0,apcsp,11.0,7.0,0.163,0.5,25.58,2.75,0.8965000000000001
apcsp 11.0x7.0,apcsp,11.0,7.0,0.163,0.55,23.49,3.0250000000000004,0.8965000000000001
apcsp 11.0x7.0,apcsp,11.0,7.0,0.162,0.6,21.58,3.3,0.891
apcsp 11.0x7.0,apcsp,11.0,7.0,0.159,0.65,19.88,3.575,0.8745
apcsp 11.0x7.0,apcsp,11.0,7.0,0.153,0.7,18.28,3.8499999999999996,0.8415
apcsp 11.0x7.0,apcsp,11.0,7.0,0.143,0.75,16.85,4.125,0.7865
apcsp 11.0x7.0,apcsp,11.0,7.0,0.129,0.8,15.4,4.4,0.7095
apcsp 11.0x7.0,apcsp,11.0,7.0,0.11,0.85,14.01,4.675,0.605
apcsp 11.0x7.0,apcsp,11.0,7.0,0.084,0.9,12.65,4.95,0.462
apcsp 11.0x7.0,apcsp,11.0,7.0,0.051,0.95,11.03,5.225,0.28049999999999997
apcsp 11.0x7.0,apcsp,11.0,7.0,0.017,1.0,9.39,5.5,0.0935
apcsp 11.0x8.0,apcsp,11.0,8.0,0.167,0.15,33.69,0.825,0.9185000000000001
apcsp 11.0x8.0,apcsp,11.0,8.0,0.166,0.2,39.3,1.1,0.913
apcsp 11.0x8.0,apcsp,11.0,8.0,0.166,0.25,42.13,1.375,0.913
apcsp 11.0x8.0,apcsp,11.0,8.0,0.164,0.3,40.42,1.65,0.902
apcsp 11.0x8.0,apcsp,11.0,8.0,0.161,0.35,37.05,1.9249999999999998,0.8855000000000001
apcsp 11.0x8.0,apcsp,11.0,8.0,0.161,0.4,33.81,2.2,0.8855000000000001
apcsp 11.0x8.0,apcsp,11.0,8.0,0.162,0.45,30.8,2.475,0.891
apcsp 11.0x8.0,apcsp,11.0,8.0,0.162,0.5,27.97,2.75,0.891
apcsp 11.0x8.0,apcsp,11.0,8.0,0.162,0.55,25.52,3.0250000000000004,0.891
apcsp 11.0x8.0,apcsp,11.0,8.0,0.162,0.6,23.28,3.3,0.891
apcsp 11.0x8.0,apcsp,11.0,8.0,0.159,0.65,21.4,3.575,0.8745
apcsp 11.0x8.0,apcsp,11.0,8.0,0.152,0.7,19.68,3.8499999999999996,0.836
apcsp 11.0x8.0,apcsp,11.0,8.0,0.143,0.75,18.01,4.125,0.7865
apcsp 11.0x8.0,apcsp,11.0,8.0,0.129,0.8,16.52,4.4,0.7095
apcsp 11.0x8.0,apcsp,11.0,8.0,0.109,0.85,15.07,4.675,0.5995
apcsp 11.0x8.0,apcsp,11.0,8.0,0.084,0.9,13.26,4.95,0.462
apcsp 11.0x8.0,apcsp,11.0,8.0,0.051,0.95,11.87,5.225,0.28049999999999997
apcsp 11.0x8.0,apcsp,11.0,8.0,0.017,1.0,10.54,5.5,0.0935
apcsp 11.0x9.0,apcsp,11.0,9.0,0.167,0.15,36.2,0.825,0.9185000000000001
apcsp 11.0x9.0,apcsp,11.0,9.0,0.165,0.2,42.16,1.1,0.9075000000000001
apcsp 11.0x9.0,apcsp,11.0,9.0,0.167,0.25,45.18,1.375,0.9185000000000001
apcsp 11.0x9.0,apcsp,11.0,9.0,0.164,0.3,43.27,1.65,0.902
apcsp 11.0x9.0,apcsp,11.0,9.0,0.161,0.35,39.74,1.9249999999999998,0.8855000000000001
apcsp 11.0x9.0,apcsp,11.0,9.0,0.161,0.4,36.31,2.2,0.8855000000000001
apcsp 11.0x9.0,apcsp,11.0,9.0,0.161,0.45,33.07,2.475,0.8855000000000001
apcsp 11.0x9.0,apcsp,11.0,9.0,0.162,0.5,30.2,2.75,0.891
apcsp 11.0x9.0,apcsp,11.0,9.0,0.163,0.55,27.7,3.0250000000000004,0.8965000000000001
apcsp 11.0x9.0,apcsp,11.0,9.0,0.162,0.6,25.55,3.3,0.891
apcsp 11.0x9.0,apcsp,11.0,9.0,0.159,0.65,23.63,3.575,0.8745
apcsp 11.0x9.0,apcsp,11.0,9.0,0.153,0.7,21.85,3.8499999999999996,0.8415
apcsp 11.0x9.0,apcsp,11.0,9.0,0.144,0.75,20.18,4.125,0.7919999999999999
apcsp 11.0x9.0,apcsp,11.0,9.0,0.13,0.8,18.93,4.4,0.7150000000000001
apcsp 11.0x9.0,apcsp,11.0,9.0,0.111,0.85,17.71,4.675,0.6105
apcsp 11.0x9.0,apcsp,11.0,9.0,0.085,0.9,16.88,4.95,0.4675
apcsp 11.0x9.0,apcsp,11.0,9.0,0.052,0.95,15.31,5.225,0.286
apcsp 11.0x9.0,apcsp,11.0,9.0,0.019,1.0,13.67,5.5,0.1045
apcsp 14.0x13.0,apcsp,14.0,13.0,0.143,0.15,37.64,1.05,1.001
apcsp 14.0x13.0,apcsp,14.0,13.0,0.14,0.2,44.46,1.4000000000000001,0.9800000000000001
apcsp 14.0x13.0,apcsp,14.0,13.0,0.14,0.25,47.79,1.75,0.9800000000000001
apcsp 14.0x13.0,apcsp,14.0,13.0,0.14,0.3,46.71,2.1,0.9800000000000001
apcsp 14.0x13.0,apcsp,14.0,13.0,0.141,0.35,43.63,2.4499999999999997,0.9869999999999999
apcsp 14.0x13.0,apcsp,14.0,13.0,0.143,0.4,39.82,2.8000000000000003,1.001
apcsp 14.0x13.0,apcsp,14.0,13.0,0.147,0.45,36.06,3.15,1.029
apcsp 14.0x13.0,apcsp,14.0,13.0,0.15,0.5,32.77,3.5,1.05
apcsp 14.0x13.0,apcsp,14.0,13.0,0.153,0.55,29.99,3.8500000000000005,1.071
apcsp 14.0x13.0,apcsp,14.0,13.0,0.155,0.6,27.62,4.2,1.085
apcsp 14.0x13.0,apcsp,14.0,13.0,0.155,0.65,25.54,4.55,1.085
apcsp 14.0x13.0,apcsp,14.0,13.0,0.152,0.7,23.8,4.8999999999999995,1.064
apcsp 14.0x13.0,apcsp,14.0,13.0,0.144,0.75,22.25,5.25,1.008
apcsp 14.0x13.0,apcsp,14.0,13.0,0.131,0.8,20.78,5.6000000000000005,0.917
apcsp 14.0x13.0,apcsp,14.0,13.0,0.113,0.85,19.56,5.95,0.791
apcsp 14.0x13.0,apcsp,14.0,13.0,0.088,0.9,18.04,6.3,0.616
apcsp 14.0x13.0,apcsp,14.0,13.0,0.055,0.95,16.0,6.6499999999999995,0.385
apcsp 14.0x13.0,apcsp,14.0,13.0,0.021,1.0,13.93,7.0,0.14700000000000002
apcsp 9.0x7.0,apcsp,9.0,7.0,0.18,0.15,35.61,0.6749999999999999,0.8099999999999999
apcsp 9.0x7.0,apcsp,9.0,7.0,0.158,0.2,39.44,0.9,0.711
apcsp 9.0x7.0,apcsp,9.0,7.0,0.157,0.25,42.45,1.125,0.7065
apcsp 9.0x7.0,apcsp,9.0,7.0,0.156,0.3,41.18,1.3499999999999999,0.702
apcsp 9.0x7.0,apcsp,9.0,7.0,0.154,0.35,37.35,1.575,0.693
apcsp 9.0x7.0,apcsp,9.0,7.0,0.155,0.4,33.74,1.8,0.6975
apcsp 9.0x7.0,apcsp,9.0,7.0,0.157,0.45,30.77,2.025,0.7065
apcsp 9.0x7.0,apcsp,9.0,7.0,0.16,0.5,27.98,2.25,0.72
apcsp 9.0x7.0,apcsp,9.0,7.0,0.162,0.55,25.54,2.475,0.729
apcsp 9.0x7.0,apcsp,9.0,7.0,0.162,0.6,23.41,2.6999999999999997,0.729
apcsp 9.0x7.0,apcsp,9.0,7.0,0.161,0.65,21.87,2.9250000000000003,0.7245
apcsp 9.0x7.0,apcsp,9.0,7.0,0.156,0.7,20.17,3.15,0.702
apcsp 9.0x7.0,apcsp,9.0,7.0,0.147,0.75,18.87,3.375,0.6615
apcsp 9.0x7.0,apcsp,9.0,7.0,0.134,0.8,17.76,3.6,0.603
apcsp 9.0x7.0,apcsp,9.0,7.0,0.115,0.85,16.05,3.8249999999999997,0.5175000000000001
apcsp 9.0x7.0,apcsp,9.0,7.0,0.091,0.9,14.17,4.05,0.4095
apcsp 9.0x7.0,apcsp,9.0,7.0,0.057,0.95,12.29,4.2749999999999995,0.2565
apcsp 9.0x7.0,apcsp,9.0,7.0,0.024,1.0,10.41,4.5,0.108
grcp 10.0x6.0,grcp,10.0,6.0,0.164,0.15,37.54,0.75,0.8200000000000001
grcp 10.0x6.0,grcp,10.0,6.0,0.161,0.2,40.62,1.0,0.805
grcp 10.0x6.0,grcp,10.0,6.0,0.16,0.25,40.85,1.25,0.8
grcp 10.0x6.0,grcp,10.0,6.0,0.161,0.3,37.75,1.5,0.805
grcp 10.0x6.0,grcp,10.0,6.0,0.16,0.35,33.31,1.75,0.8
grcp 10.0x6.0,grcp,10.0,6.0,0.157,0.4,29.35,2.0,0.785
grcp 10.0x6.0,grcp,10.0,6.0,0.154,0.45,26.1,2.25,0.77
grcp 10.0x6.0,grcp,10.0,6.0,0.15,0.5,23.3,2.5,0.75
grcp 10.0x6.0,grcp,10.0,6.0,0.147,0.55,20.97,2.75,0.735
grcp 10.0x6.0,grcp,10.0,6.0,0.144,0.6,19.12,3.0,0.72
grcp 10.0x6.0,grcp,10.0,6.0,0.14,0.65,17.55,3.25,0.7000000000000001
grcp 10.0x6.0,grcp,10.0,6.0,0.135,0.7,16.17,3.5,0.675
grcp 10.0x6.0,grcp,10.0,6.0,0.13,0.75,15.09,3.75,0.65
grcp 10.0x6.0,grcp,10.0,6.0,0.124,0.8,13.95,4.0,0.62
grcp 10.0x6.0,grcp,10.0,6.0,0.114,0.85,12.83,4.25,0.5700000000000001
grcp 10.0x6.0,grcp,10.0,6.0,0.099,0.9,12.03,4.5,0.495
grcp 10.0x6.0,grcp,10.0,6.0,0.071,0.95,11.44,4.75,0.355
grcp 10.0x6.0,grcp,10.0,6.0,0.042,1.0,10.85,5.0,0.21000000000000002
grcp 10.0x8.0,grcp,10.0,8.0,0.166,0.15,44.49,0.75,0.8300000000000001
grcp 10.0x8.0,grcp,10.0,8.0,0.163,0.2,48.96,1.0,0.8150000000000001
grcp 10.0x8.0,grcp,10.0,8.0,0.164,0.25,49.16,1.25,0.8200000000000001
grcp 10.0x8.0,grcp,10.0,8.0,0.168,0.3,45.16,1.5,0.8400000000000001
grcp 10.0x8.0,grcp,10.0,8.0,0.172,0.35,40.13,1.75,0.8599999999999999
grcp 10.0x8.0,grcp,10.0,8.0,0.172,0.4,35.75,2.0,0.8599999999999999
grcp 10.0x8.0,grcp,10.0,8.0,0.17,0.45,31.96,2.25,0.8500000000000001
grcp 10.0x8.0,grcp,10.0,8.0,0.167,0.5,28.7,2.5,0.8350000000000001
grcp 10.0x8.0,grcp,10.0,8.0,0.162,0.55,26.11,2.75,0.81
grcp 10.0x8.0,grcp,10.0,8.0,0.157,0.6,23.81,3.0,0.785
grcp 10.0x8.0,grcp,10.0,8.0,0.151,0.65,21.83,3.25,0.755
grcp 10.0x8.0,grcp,10.0,8.0,0.144,0.7,20.16,3.5,0.72
grcp 10.0x8.0,grcp,10.0,8.0,0.135,0.75,18.6,3.75,0.675
grcp 10.0x8.0,grcp,10.0,8.0,0.125,0.8,17.27,4.0,0.625
grcp 10.0x8.0,grcp,10.0,8.0,0.112,0.85,15.98,4.25,0.56
grcp 10.0x8.0,grcp,10.0,8.0,0.093,0.9,15.02,4.5,0.46499999999999997
grcp 10.0x8.0,grcp,10.0,8.0,0.062,0.95,14.2,4.75,0.31
grcp 10.0x8.0,grcp,10.0,8.0,0.031,1.0,13.37,5.0,0.155
grcp 11.0x4.0,grcp,11.0,4.0,0.156,0.15,30.27,0.825,0.858
grcp 11.0x4.0,grcp,11.0,4.0,0.152,0.2,31.3,1.1,0.836
grcp 11.0x4.0,grcp,11.0,4.0,0.152,0.25,30.03,1.375,0.836
grcp 11.0x4.0,grcp,11.0,4.0,0.154,0.3,27.27,1.65,0.847
grcp 11.0x4.0,grcp,11.0,4.0,0.154,0.35,23.93,1.9249999999999998,0.847
grcp 11.0x4.0,grcp,11.0,4.0,0.152,0.4,20.7,2.2,0.836
grcp 11.0x4.0,grcp,11.0,4.0,0.149,0.45,17.91,2.475,0.8195
grcp 11.0x4.0,grcp,11.0,4.0,0.145,0.5,15.74,2.75,0.7975
grcp 11.0x4.0,grcp,11.0,4.0,0.141,0.55,14.02,3.0250000000000004,0.7755
grcp 11.0x4.0,grcp,11.0,4.0,0.136,0.6,12.63,3.3,0.748
grcp 11.0x4.0,grcp,11.0,4.0,0.132,0.65,11.47,3.575,0.726
grcp 11.0x4.0,grcp,11.0,4.0,0.128,0.7,10.64,3.8499999999999996,0.704
grcp 11.0x4.0,grcp,11.0,4.0,0.122,0.75,9.76,4.125,0.671
grcp 11.0x4.0,grcp,11.0,4.0,0.116,0.8,8.64,4.4,0.638
grcp 11.0x4.0,grcp,11.0,4.0,0.107,0.85,8.05,4.675,0.5885
grcp 11.0x4.0,grcp,11.0,4.0,0.093,0.9,7.53,4.95,0.5115
grcp 11.0x4.0,grcp,11.0,4.0,0.066,0.95,7.33,5.225,0.363
